longitude,latitude,unit_price
114.212845,22.650627,43236
113.85511,22.566576,79864
113.89618,22.502571,78999
113.853356,22.573996,64978
113.925893,22.491686,70060
114.04398,22.521046,51856
113.857636,22.570311,69897
114.047574,22.52128,75946
113.912759,22.529484,68286
114.140949,22.616487,45158
114.227132,22.692819,44968
114.230296,22.700535,36734
114.134604,22.597722,48991
114.114233,22.544178,48794
113.8563,22.612082,53782
114.039321,22.56092,78151
113.913452,22.527373,64556
113.87677,22.556015,79060
114.158893,22.606883,49454
114.108561,22.550862,66620
113.861458,22.582208,50751
113.86501,22.581785,55010
113.927818,22.520407,65466
114.138161,22.623789,52485
113.855881,22.612489,53327
114.048513,22.530659,64137
114.101341,22.552684,73659
114.149971,22.616613,52985
114.227132,22.692819,62945
113.981205,22.559156,49684
114.067546,22.643864,59323
114.039321,22.56092,83565
114.125541,22.593372,48321
114.033705,22.627907,44758
114.220051,22.732648,38856
113.893497,22.493467,81495
114.234147,22.725343,35452
113.858569,22.564221,56119
114.18714,22.637671,43915
114.124004,22.557403,56772
114.241395,22.585384,38372
113.858569,22.564221,56119
114.18714,22.637671,43915
114.124004,22.557403,56772
114.110896,22.548516,46656
113.853356,22.573996,60641
114.125546,22.571705,54938
113.939299,22.50368,113608
114.050952,22.545514,80202
114.227132,22.692819,46747
114.028587,22.639516,35418
113.895429,22.582234,55780
114.132647,22.566642,51758
114.117671,22.6,29911
114.130891,22.572122,53909
114.068029,22.640741,50731
114.033786,22.566491,61302
114.266279,22.686879,37127
114.117671,22.6,29911
114.092379,22.553512,107568
114.230986,22.730721,48016
114.137955,22.568975,70069
114.139515,22.61149,38247
114.066753,22.615423,48929
114.127211,22.541275,45790
114.13238,22.555547,75462
113.86137,22.617041,49286
113.930664,22.516013,77253
113.967071,22.549004,59997
113.889657,22.581684,68974
114.208973,22.709994,42848
113.95133,22.52622,129489
113.85511,22.566576,58404
114.26273,22.682034,35763
113.888708,22.559862,65570
114.14124,22.612081,48026
114.05739,22.522557,57847
114.245792,22.734443,39428
114.058725,22.694175,48228
114.122969,22.538323,42652
114.076609,22.527364,70064
113.925889,22.526543,55369
114.109802,22.587588,36285
114.044601,22.617463,49156
113.914473,22.52892,69448
114.208973,22.709994,41362
113.861337,22.616996,45339
114.066067,22.613051,67318
114.117671,22.6,29911
114.033786,22.566491,61302
114.140117,22.607848,37015
113.925363,22.485731,89634
114.268814,22.720755,43756
114.266895,22.724473,36704
114.254063,22.718902,33390
113.848762,22.572542,62316
114.254368,22.723858,34993
113.857087,22.578703,42470
114.092379,22.553512,107568
114.230986,22.730721,48016
114.254368,22.723858,34993
113.857087,22.578703,42470
114.230422,22.750325,32783
114.208973,22.709994,42848
113.95133,22.52622,129489
114.090023,22.554404,88149
114.092379,22.553512,107568
114.230986,22.730721,48016
114.137955,22.568975,70069
114.139515,22.61149,38247
114.066753,22.615423,48929
114.127211,22.541275,45790
114.13238,22.555547,75462
114.021731,22.525941,62894
113.995131,22.53576,69628
113.869147,22.579931,42077
114.116423,22.61555,38279
113.933862,22.48808,72646
114.057471,22.525952,64337
113.8887,22.564286,47577
113.86137,22.617041,49286
113.930664,22.516013,77253
113.967071,22.549004,59997
114.040792,22.522914,55416
113.889657,22.581684,68974
114.050952,22.545514,76991
114.191824,22.558382,56644
114.01423,22.637275,67281
113.924964,22.527752,52032
113.973511,22.550541,85231
114.04398,22.521046,56769
113.925889,22.526543,55369
114.109802,22.587588,36285
114.137237,22.614245,39855
113.901714,22.525536,97179
113.901714,22.525536,91723
114.136964,22.617651,47257
114.094565,22.560168,45253
114.071382,22.571444,70053
114.043923,22.516205,69516
114.254368,22.723858,32933
114.012675,22.64328,53622
114.123875,22.593257,48347
114.129982,22.590059,66743
114.048103,22.673487,46334
114.088274,22.630377,53147
114.067467,22.624271,79997
113.965813,22.522218,110416
114.207155,22.648994,26124
113.996198,22.528796,96775
114.139735,22.608768,46851
113.971168,22.530325,119245
114.191824,22.558382,56887
114.191824,22.558382,56887
114.14124,22.612081,48325
114.26793,22.69962,69573
114.158893,22.606883,47271
114.009651,22.639125,61902
113.895401,22.569935,48015
114.212845,22.650627,54627
114.035975,22.567918,70060
114.26793,22.69962,73258
114.021755,22.553521,77007
114.179393,22.639223,40471
114.123656,22.601502,41393
114.069115,22.611456,67760
114.043923,22.516205,65142
114.1346,22.570469,58237
114.040158,22.516161,72552
113.908458,22.594889,99297
114.031425,22.641796,45368
113.88762,22.592329,55505
113.876268,22.557631,89021
113.925126,22.528622,61147
114.052051,22.533603,92727
114.047245,22.615822,60970
114.116423,22.61555,41234
113.892297,22.578678,43453
114.046142,22.524985,60799
114.058393,22.625149,54387
114.0278,22.522174,60033
114.068869,22.572121,77643
113.919935,22.586369,47415
113.85511,22.566576,66721
113.876179,22.59491,55236
114.230986,22.730721,42910
114.149971,22.616613,41518
114.266279,22.686879,35497
113.8694,22.575196,53275
114.118748,22.595281,39000
113.896959,22.565954,58132
114.254063,22.718902,36861
113.85511,22.566576,66987
114.057891,22.563534,51613
113.912135,22.559757,63898
113.868913,22.567533,63189
113.85511,22.566576,83303
114.254063,22.718902,35720
113.86462,22.61497,40189
113.973708,22.553519,77156
114.066753,22.615423,56507
113.927078,22.52396,57927
114.052216,22.516085,60138
114.109429,22.555011,29116
114.060423,22.566557,56456
114.061341,22.510614,68330
113.85743,22.567769,60823
114.085983,22.532612,60843
114.03111,22.632167,54752
114.075406,22.524038,67410
114.085983,22.532612,59240
113.885016,22.568878,47559
113.973511,22.550541,83671
113.899904,22.482694,67265
114.076609,22.527364,53192
113.973708,22.553519,85186
114.069115,22.611456,49439
113.901752,22.550252,55004
114.061817,22.625845,47924
114.135127,22.599725,47746
114.107336,22.630122,33385
114.116423,22.61555,44318
114.012675,22.64328,54946
114.04398,22.521046,50000
114.123233,22.55893,48070
113.900447,22.553798,48138
114.106387,22.536651,68549
114.129098,22.551301,66521
113.924284,22.51231,64939
114.038275,22.526499,55760
113.856575,22.609777,56732
113.985746,22.559254,68860
113.8653,22.579943,36154
114.068459,22.537491,50910
114.174572,22.567993,62783
113.930062,22.523986,76169
114.068805,22.530781,56632
114.140356,22.618235,33647
114.129295,22.577622,51211
114.141491,22.583622,52875
114.068884,22.522691,53503
114.109009,22.550075,40143
113.935822,22.49459,80742
114.071503,22.624084,48083
113.932259,22.549099,56026
113.917588,22.509204,50358
114.04398,22.521046,52780
114.041295,22.544897,85527
114.118748,22.595281,37000
114.115982,22.613525,41972
113.90445,22.511402,81686
114.129501,22.572259,50208
114.051319,22.637739,44822
114.04398,22.521046,55000
114.033786,22.566491,59159
113.93578,22.51319,101101
113.889569,22.55771,83438
114.043541,22.609844,57032
114.125546,22.571705,58824
114.038275,22.526499,60547
114.23183,22.54592,50843
114.116423,22.61555,40984
113.900244,22.55637,47792
114.071503,22.624084,42425
114.227467,22.727878,39013
114.140533,22.619152,54954
114.021731,22.525941,60771
114.038067,22.553424,65754
113.886699,22.565333,44472
114.049033,22.692534,42776
113.849503,22.603327,63993
114.14124,22.612081,44463
113.924025,22.484791,104119
113.93025,22.503019,64389
113.91947,22.527548,68268
113.85511,22.566576,59686
114.036667,22.521811,51668
114.121888,22.592852,42548
113.910681,22.580319,34929
113.851969,22.604352,49517
114.066063,22.557983,65328
114.114233,22.544178,48134
114.06354,22.574217,57001
114.115982,22.613525,40541
113.883977,22.582639,42947
113.96436,22.53384,93685
114.228188,22.67753,31736
114.084718,22.529225,56974
113.930437,22.506025,53460
114.102776,22.625425,50008
114.132016,22.612151,35208
114.066619,22.56134,70704
114.136962,22.544875,57384
113.869147,22.579931,48855
113.936245,22.502074,97717
113.874405,22.570441,46326
113.903114,22.509892,87347
114.15725,22.608511,50150
114.043342,22.625286,41835
114.032289,22.559611,57994
114.24173,22.720444,36531
114.065918,22.528214,49505
114.089848,22.55067,95190
114.139898,22.613549,44578
114.041071,22.556816,71924
113.885018,22.581422,51193
114.125373,22.5775,46135
114.120223,22.595289,43836
114.107336,22.630122,41882
113.866631,22.576476,50354
113.928057,22.498566,72250
114.224351,22.675946,44419
114.121603,22.619157,37467
114.046688,22.602673,68294
114.1346,22.570469,60372
113.883,22.565057,74376
114.156431,22.607677,50432
113.91947,22.527548,47768
113.886388,22.494023,73854
114.122397,22.577951,52201
114.077953,22.531786,77511
114.248393,22.591204,38211
113.920036,22.508468,78948
114.137131,22.545623,46733
113.925126,22.528622,56999
114.047347,22.541366,63452
113.924964,22.527752,50633
114.142904,22.548238,58472
113.952572,22.549846,83327
114.084465,22.557957,92523
114.1246,22.602495,38793
114.132899,22.57628,62215
114.277723,22.749345,34279
114.115982,22.613525,42017
114.212845,22.650627,44613
114.137237,22.614245,39858
114.237197,22.731927,38458
114.227132,22.692819,52703
114.043187,22.523905,65676
114.043014,22.521812,73645
114.043187,22.523905,65676
114.043014,22.521812,73645
113.9135,22.518234,75007
114.034135,22.565713,60536
114.045821,22.523681,60268
114.212845,22.650627,44613
114.137237,22.614245,39858
114.237197,22.731927,38458
113.957343,22.579965,53352
114.102776,22.625425,53842
114.021326,22.633547,59420
114.129148,22.55027,69853
114.087769,22.628736,61045
114.221867,22.700076,67081
114.156431,22.607677,47668
114.134948,22.601034,50783
114.116423,22.61555,40100
114.297396,22.601173,58463
114.027676,22.636568,50951
114.060335,22.565268,51425
114.1344,22.583038,58371
114.048103,22.673487,46340
114.107336,22.630122,35473
113.955752,22.559544,61208
114.057646,22.600518,64354
114.033007,22.658033,40728
114.031425,22.641796,48275
114.154852,22.555393,62712
113.978462,22.563517,103413
114.126207,22.592345,54140
114.149971,22.616613,43223
114.227132,22.692819,52703
114.043187,22.523905,65676
114.043014,22.521812,73645
113.9135,22.518234,75007
114.034135,22.565713,60536
114.045821,22.523681,60268
114.212845,22.650627,44613
114.137237,22.614245,39858
114.237197,22.731927,38458
114.129702,22.540217,44491
114.097563,22.556781,78146
114.126207,22.592345,58951
113.890842,22.587832,58418
114.140929,22.599355,39904
113.878807,22.583991,48202
113.861458,22.582208,46500
114.089848,22.55067,101795
113.882544,22.583224,43352
113.848762,22.572542,64274
113.982971,22.561171,62678
114.046688,22.602673,63171
113.936582,22.511728,99884
114.043295,22.528641,50845
114.140929,22.599355,41189
114.120132,22.575486,40742
114.116713,22.592218,44408
114.122078,22.549471,55523
113.864176,22.575503,64953
114.05157,22.563221,52270
114.044339,22.542467,77877
114.061923,22.690405,52542
114.205187,22.647098,31772
114.048312,22.509101,67921
113.892442,22.571837,51580
113.88735,22.558725,78140
113.928388,22.512844,77291
113.878807,22.583991,48202
114.062307,22.560773,80264
113.936582,22.511728,99884
114.043295,22.528641,50845
114.140929,22.599355,41189
114.125719,22.594613,46584
113.985438,22.557326,59411
114.107336,22.630122,35138
114.042684,22.611077,52152
113.86137,22.617041,51240
114.021391,22.649079,45242
113.981205,22.559156,52975
114.243227,22.586522,62688
114.04904,22.526756,45692
114.005022,22.535663,81301
114.116713,22.592218,44408
114.122078,22.549471,55523
113.864176,22.575503,64953
113.816867,22.659073,47674
114.118748,22.595281,34497
114.02908,22.636334,46322
114.140356,22.618235,28854
114.134079,22.544389,62835
114.122078,22.549471,55523
113.864176,22.575503,64953
113.816867,22.659073,47674
114.118748,22.595281,34497
114.134079,22.544389,62835
114.02908,22.636334,46322
114.043274,22.642649,37950
113.94092,22.511343,28167
114.129501,22.572259,47431
113.9135,22.518234,73843
114.14124,22.612081,45223
114.043342,22.625286,41526
114.13723,22.583233,67997
113.926595,22.521427,72625
114.107336,22.630122,35190
114.10606,22.595263,36135
114.140356,22.618235,28854
114.109802,22.587588,37685
114.111599,22.629674,42998
114.024911,22.627694,71032
114.246454,22.728409,37921
114.263746,22.728384,31792
113.920828,22.539354,65305
114.065134,22.52685,53536
114.069115,22.611456,51457
114.073192,22.617412,58857
113.991205,22.541391,91232
114.230422,22.750325,38877
113.935822,22.49459,84323
114.050164,22.563844,62265
114.065134,22.52685,53536
114.052216,22.516085,61799
114.111506,22.624153,40408
114.043541,22.609844,57257
113.914254,22.538594,70814
113.867728,22.562723,68373
114.122241,22.555144,74120
113.920828,22.539354,68719
113.968187,22.541452,57782
114.106417,22.553892,75400
114.101128,22.62387,58877
114.196592,22.64618,37936
114.091202,22.553747,82310
114.024804,22.627684,74579
113.953296,22.525159,98898
114.1246,22.602495,37252
113.889067,22.590847,43603
114.261736,22.587469,32441
114.123504,22.567666,57266
113.92801,22.522426,45545
114.1246,22.602495,39901
114.124685,22.620788,43376
113.933434,22.511045,75571
114.064967,22.518494,63113
113.991205,22.541391,91232
114.230422,22.750325,38877
113.935822,22.49459,84323
114.050164,22.563844,62265
114.12757,22.59863,53310
114.305523,22.600717,45573
114.24206,22.732298,33144
113.880716,22.581917,54583
113.936897,22.496921,88646
114.048103,22.673487,54777
114.1246,22.602495,37100
114.251237,22.730449,43721
114.202012,22.640703,28610
114.23734,22.723899,44856
113.912425,22.529382,71010
113.936553,22.509681,94118
114.128489,22.625209,42993
114.245638,22.562512,49590
114.208973,22.709994,44643
114.113338,22.573756,51483
114.125541,22.593372,47701
114.033007,22.658033,44030
114.103998,22.624303,52650
113.889029,22.565306,52799
113.887314,22.565878,41869
113.889356,22.549508,96991
113.912545,22.536499,69524
113.998146,22.530369,73473
114.15678,22.605634,48550
114.048324,22.543529,57048
114.266279,22.686879,34750
113.92356,22.491707,59151
114.070985,22.632433,43580
114.143555,22.624746,40668
114.064819,22.572806,54611
114.03486,22.655171,42430
113.998146,22.530369,73473
114.15678,22.605634,48550
114.03986,22.562839,54715
113.918501,22.522379,71467
113.88726,22.588988,50238
113.90956,22.57137,87774
114.048103,22.673487,53010
113.928388,22.512844,77299
114.227884,22.688358,54567
114.142904,22.548238,52379
114.068029,22.640741,53717
114.149971,22.616613,56827
114.125541,22.593372,45375
114.127211,22.541275,50126
114.114127,22.569806,55427
114.315971,22.697309,30605
113.943179,22.540927,59484
113.896959,22.565954,69365
114.119249,22.59335,36185
114.202012,22.640703,28610
114.23734,22.723899,44856
113.912425,22.529382,71010
113.936553,22.509681,94118
114.132899,22.57628,62907
113.889306,22.557704,64000
114.048222,22.526354,53434
113.955295,22.559367,68466
113.944859,22.525944,106781
114.068869,22.572121,69732
113.952745,22.557259,56260
114.048222,22.526354,53434
114.018071,22.625783,61495
114.141181,22.600635,32530
114.121888,22.592852,42046
113.866003,22.55673,61353
114.120895,22.579823,49895
114.242647,22.562582,43192
113.889306,22.557704,64000
114.026051,22.540762,113777
114.06855,22.64487,77387
114.011111,22.641837,55705
114.113166,22.554563,51769
114.068278,22.644571,58836
113.972932,22.583872,75335
113.899555,22.600308,113935
114.239109,22.730843,58215
114.245124,22.739732,33589
114.051042,22.517668,71798
114.061488,22.60506,75772
113.954383,22.548143,87741
114.048103,22.673487,42352
114.220392,22.701247,57826
113.883,22.565057,65102
114.207924,22.646519,46219
114.075496,22.660771,58658
113.905284,22.573129,73620
113.994869,22.536993,96464
114.161527,22.559385,61676
114.236646,22.710421,55324
114.242164,22.726825,36097
113.907337,22.511628,65198
113.889063,22.575194,52940
113.903114,22.509892,84764
114.121108,22.537317,58213
113.916836,22.573037,52330
114.026063,22.630434,62079
113.897948,22.589369,53230
114.058528,22.635734,52907
113.899878,22.564493,58950
113.97206,22.548935,149982
113.914633,22.533427,78159
113.914473,22.52892,71394
114.149971,22.616613,56798
114.115982,22.613525,43399
114.134079,22.544389,49657
113.971371,22.549498,129141
114.038067,22.553424,60387
114.075329,22.615189,68447
114.138161,22.623789,60928
113.899904,22.482694,54761
113.896959,22.565954,65016
113.913452,22.527373,64114
114.228812,22.549764,63586
114.021832,22.65197,47514
113.899904,22.482694,58064
114.228812,22.549764,65507
114.092797,22.542091,84488
114.263915,22.590096,66985
114.126207,22.592345,54816
113.886007,22.557173,80428
113.886007,22.557173,80428
114.220051,22.732648,38605
114.220212,22.729761,36023
113.85511,22.566576,61083
114.120223,22.595289,40844
114.045903,22.52626,64666
114.127126,22.537757,46181
114.121798,22.541502,44321
113.941589,22.499428,99708
114.224351,22.675946,44044
114.057471,22.525952,72437
114.011111,22.641837,52831
114.23904,22.551251,75686
114.011212,22.644684,61887
114.125706,22.540438,52975
114.020501,22.643553,38868
113.964819,22.525872,122191
114.176705,22.561572,36434
114.038275,22.526499,61774
114.051681,22.525258,80455
114.129501,22.572259,48291
114.24206,22.732298,39424
114.04398,22.521046,53163
113.889569,22.55771,97485
114.085983,22.532612,56845
114.26273,22.682034,38140
114.124794,22.564417,59752
113.860121,22.613821,41903
113.954383,22.548143,98999
114.224351,22.675946,45191
113.857716,22.58486,57988
113.954383,22.548143,98999
113.915665,22.540805,49698
114.047756,22.523889,89830
114.047756,22.523889,98917
113.970379,22.559453,68462
114.026421,22.618949,93102
113.972691,22.550227,80622
114.037024,22.661354,72565
114.128078,22.578032,52001
114.138737,22.570368,59881
114.250766,22.734843,51971
114.245501,22.712873,53354
114.338688,22.692762,33237
113.926477,22.538327,109921
113.983465,22.539338,69759
113.952572,22.549846,99568
114.055382,22.622855,54455
114.271049,22.691292,38577
114.180894,22.644573,40525
114.243682,22.714337,53925
114.022166,22.630356,65142
113.964819,22.525872,144231
114.06657,22.56225,72576
114.020779,22.712141,59979
113.965701,22.529292,142339
114.066461,22.624214,109992
114.097563,22.556781,81946
113.966182,22.53615,75617
114.24052,22.71796,33948
113.882576,22.562466,62721
114.033093,22.631632,59032
114.164299,22.562465,67077
114.069024,22.544357,68308
113.88165,22.58336,39818
114.029904,22.640868,41521
113.938446,22.487882,141583
113.926702,22.510845,67278
114.057736,22.513034,61451
113.869147,22.579931,41928
114.050308,22.509048,44383
114.225134,22.669706,31484
114.070226,22.556923,110746
114.041925,22.567007,54317
114.024911,22.627694,67705
114.012675,22.64328,59528
113.995548,22.53454,40651
113.92362,22.538811,47018
114.11061,22.611165,37766
114.17174,22.562137,61394
114.050927,22.527144,85605
114.085983,22.532612,53858
114.373163,22.73148,28881
114.067526,22.524873,59690
114.129098,22.551301,60714
114.094882,22.536135,40178
114.055382,22.622855,48681
114.057471,22.525952,74166
114.006826,22.535162,83667
114.136134,22.581274,66656
114.225134,22.669706,53057
114.13745,22.571085,44295
114.190834,22.646138,41747
114.058374,22.510126,57930
113.899033,22.559567,41667
114.059851,22.510592,55804
114.135526,22.568664,49542
113.952572,22.549846,94761
114.109802,22.587588,53743
114.236646,22.710421,55407
114.053213,22.565278,59233
114.124846,22.623689,44762
114.059037,22.514667,67732
113.957343,22.579965,50665
114.090001,22.563327,48984
114.125843,22.579091,51999
114.019386,22.554751,87592
114.071239,22.61215,55593
114.109802,22.587588,39112
114.126797,22.540193,48484
114.118748,22.595281,33140
114.113332,22.552732,37125
114.126011,22.610479,41032
114.042569,22.524237,46330
114.044463,22.55106,74344
114.130526,22.609,45009
114.186091,22.647459,36685
114.206844,22.707388,42310
114.234638,22.551011,34887
114.124846,22.623689,39068
