value,lat,long,country
2304,56.45377122,126.1265507,RON
2305,53.10508781,120.2026864,RON
2306,54.98475374,123.8507643,RON
2309,52.84051797,123.1785985,RON
2310,56.93318432,124.0268901,RON
2311,54.63829873,126.394717,RON
2312,55.36759617,125.3895536,RON
2314,55.37870476,125.5793116,RON
2315,54.501693,121.8510651,RON
2316,54.10533701,124.3424255,RON
2317,55.38920807,122.8656046,RON
2318,53.1463852,124.6417481,RON
2319,55.38617218,123.131619,RON
2322,55.93182271,125.3942356,RON
2323,54.80565674,122.259062,RON
2324,48.92138961,124.2820263,RON
2328,56.18086228,123.5858496,RON
2330,55.70658998,123.2911397,RON
2331,56.29190422,126.4198602,RON
2332,54.7855681,123.0660219,RON
2336,55.09689736,120.4510322,RON
2337,55.17695182,124.8190019,RON
2338,54.58194923,125.6000816,RON
2339,55.08456766,122.8966741,RON
2340,53.67178499,122.9864556,RON
2341,54.33366194,125.6544987,RON
2342,55.68332106,124.4183194,RON
2343,56.18019317,123.4924854,RON
2347,53.79155478,122.949089,RON
2353,53.52426451,124.4638998,RON
2354,54.81940872,124.3804101,RON
2356,55.05029808,120.1891526,RON
2360,53.1883367,128.2367547,RON
2361,51.57077045,125.3668889,RON
2362,55.97533884,122.9642732,RON
2367,55.69527738,122.2281636,RON
2368,50.97252889,120.785349,RON
2369,54.59160974,122.4607194,RON
2370,53.75285713,122.9512325,RON
2371,54.73902977,122.8016651,RON
2372,56.25427604,122.7989648,RON
2373,57.00771015,123.6642787,RON
2374,52.6216431,120.3632404,RON
2377,53.04629238,123.2967817,RON
2378,54.61447098,122.4454777,RON
2379,56.66019851,123.773765,RON
2382,56.7350048,127.2776814,RON
2384,54.01843085,124.9455227,RON
2385,52.41058858,123.541619,RON
2386,52.51708904,124.1935729,RON
2387,56.16891116,123.4220592,RON
2391,55.34697254,126.4068696,RON
2396,51.82852422,124.5566085,RON
2397,56.60910314,126.5161251,RON
2398,55.01540367,124.542516,RON
2399,52.66295812,123.2276751,RON
2400,52.19873204,124.0877349,RON
2401,54.90512306,124.0289026,RON
2404,54.43835098,123.7488481,RON
2405,52.56633985,122.8813671,RON
2407,52.62576024,125.3542888,RON
2408,56.98386149,123.4895493,RON
2409,42.91831747,126.1038447,KRIS
2413,46.13314291,123.0443979,KRIS
2414,43.35732314,131.1276699,KRIS
2416,41.31028422,122.9169807,KRIS
2421,43.43454965,129.2414856,KRIS
2422,44.47898875,126.3042022,KRIS
2431,44.83328253,127.8799512,KRIS
2432,42.62339472,125.6565422,KRIS
2433,43.36385669,126.35008,KRIS
2435,44.47740611,121.0783557,KRIS
2437,44.01673897,121.0892327,KRIS
2441,44.96307601,131.1055089,KRIS
2443,42.34818129,130.9948497,KRIS
2447,44.74286006,123.0632783,KRIS
2450,44.46238097,126.37618,KRIS
2451,42.87745736,122.6888718,KRIS
2453,44.8194772,125.7294608,KRIS
2455,43.12044701,126.0895337,KRIS
2456,44.33821804,126.5388575,KRIS
2458,42.1787677,130.6951866,KRIS
2459,43.74670699,130.7408213,KRIS
2460,44.1524595,127.738868,KRIS
2461,44.21101159,126.0996832,KRIS
2464,44.86139381,127.4446648,KRIS
2468,47.49925252,124.3037312,KRIS
2469,45.7521002,127.8742094,KRIS
2475,44.1923536,126.5580366,KRIS
2479,47.41273238,122.7606854,KRIS
2480,43.63620668,125.5569743,KRIS
2482,44.9842919,132.9746266,KRIS
2486,43.30692405,127.5957221,KRIS
2488,44.31051529,126.0343638,KRIS
2491,44.86862472,126.4578627,KRIS
2497,42.09032803,117.5694411,KRIS
2499,44.03705575,125.822313,KRIS
2501,42.77256118,129.521184,KRIS
2503,42.6905429,125.9865283,KRIS
2504,46.85284995,124.2288019,KRIS
2505,42.88447155,129.3880959,KRIS
2509,41.48777822,122.0308385,KRIS
2510,45.09981818,123.2313177,KRIS
2514,46.86306011,121.5514709,KRIS
2515,43.58041575,129.7467364,KRIS
2517,42.3479042,130.3720136,KRIS
2518,43.79318594,127.6861866,KRIS
2527,43.74405021,126.377958,KRIS
2528,46.20258292,124.1986458,KRIS
2534,43.17843087,121.9706749,KRIS
2537,43.89679662,125.4732661,KRIS
2541,44.34571146,122.8674297,KRIS
2545,46.75009378,121.7206028,KRIS
2547,44.28126296,127.869587,KRIS
2551,45.90259603,123.0480537,KRIS
2557,43.5798932,125.3816622,KRIS
2565,41.28676039,121.873151,KRIS
2566,46.15201904,124.5993282,KRIS
2571,43.18025234,125.3462008,KRIS
2573,47.01646256,124.2434695,KRIS
2578,44.29638031,122.2406769,KRIS
2584,47.42735942,124.0220576,KRIS
2586,43.05638862,129.8047514,KRIS
2589,43.39161687,127.2704171,KRIS
2590,42.6200569,130.221526,KRIS
2591,47.03626143,124.224585,KRIS
2593,44.19389383,130.2736496,KRIS
2597,44.86356249,122.3556215,KRIS
2600,44.12739806,127.5934861,KRIS
2604,44.1205894,127.6409569,KRIS
2605,43.63851073,129.5261794,KRIS
2607,45.00218579,130.7392589,KRIS
2613,41.666041,129.8845791,KRIS
2616,47.29467946,122.9171689,KRIS
2618,44.21829624,125.9872737,KRIS
2621,46.0496573,122.1472003,KRIS
2625,44.41185486,126.560723,KRIS
2628,44.32038774,126.0170748,KRIS
2630,44.61683214,127.1606133,KRIS
2631,44.59604152,127.1601258,KRIS
2634,42.8848996,125.5330221,KRIS
2635,44.83639211,126.3087477,KRIS
2643,44.66139433,122.0182948,KRIS
2644,43.57329034,126.1836051,KRIS
2645,43.70391106,126.9548327,KRIS
2652,44.87190951,126.0571622,KRIS
2653,43.98725467,120.3111454,KRIS
2654,43.36874526,130.2837305,KRIS
2655,43.6040526,127.2280062,KRIS
2658,42.98424952,125.130924,KRIS
2663,44.6798543,126.1789618,KRIS
2668,46.88403803,124.5312584,KRIS
2672,42.87758006,122.5739221,KRIS
2673,42.94939519,130.7064445,KRIS
2679,43.04213556,129.4928124,KRIS
2680,43.9365686,125.5763184,KRIS
2682,43.46804083,126.2636275,KRIS
2688,42.77336115,129.7690744,KRIS
2689,42.12556139,129.5234127,KRIS
2696,44.61279873,122.015911,KRIS
2703,43.5651321,130.7282647,KRIS
2706,43.19232118,126.3835657,KRIS
2707,42.8711463,126.7311333,KRIS
2711,43.09580104,129.5106158,KRIS
2713,44.58151505,127.1694227,KRIS
2717,44.90738765,121.8192599,KRIS
2725,43.97789589,122.4589974,KRIS
2730,44.29968971,121.686511,KRIS
2731,43.17243332,125.1984311,KRIS
2734,42.92297636,125.6827023,KRIS
2737,42.82147056,119.9524042,KRIS
2738,44.71740638,127.6307436,KRIS
2740,42.75814903,121.7045241,KRIS
2741,44.06713751,130.9111058,KRIS
2743,45.46534455,124.3396371,KRIS
2745,45.16858073,123.3568912,KRIS
2747,46.26466342,124.3287778,KRIS
2748,50.2405049,123.855652,KRIS
2749,43.96968452,126.2981548,KRIS
2752,43.81916422,126.9234314,KRIS
2754,43.64430842,126.2057563,KRIS
2755,45.27491045,123.3118418,KRIS
2758,44.24812377,129.6414546,KRIS
2759,44.72740414,127.3645928,KRIS
2761,44.49018945,122.4061532,KRIS
2768,47.04639767,122.1342876,KRIS
2777,45.64347723,123.2181678,KRIS
2780,46.09064267,122.6655694,KRIS
2788,44.02590013,127.2752993,KRIS
2793,44.64923863,126.078987,KRIS
2794,42.58856039,130.8309084,KRIS
2802,46.23947829,122.916755,KRIS
2805,44.70398758,120.0354083,KRIS
2809,43.75033435,119.883246,KRIS
2813,46.27002643,122.9668355,KRIS
2814,42.1879883,129.5520197,KRIS
2836,44.14551727,126.3563705,KRIS
2839,44.25402577,127.4182723,KRIS
2843,43.77315516,127.130988,KRIS
2846,43.96286149,127.5597604,KRIS
2848,46.61680552,123.4234884,KRIS
2857,42.24974187,128.7383407,KRIS
